Datetime,TotalCoolingSensibleLoad (W) Building 7,TotalCoolingSensibleLoad (W) Building 15,TotalCoolingSensibleLoad (W) Building 17,TotalCoolingSensibleLoad (W) Building 21,TotalCoolingSensibleLoad (W) Building 25,TotalCoolingSensibleLoad (W) Building 35,TotalHeatingSensibleLoad (W) Building 7,TotalHeatingSensibleLoad (W) Building 15,TotalHeatingSensibleLoad (W) Building 17,TotalHeatingSensibleLoad (W) Building 21,TotalHeatingSensibleLoad (W) Building 25,TotalHeatingSensibleLoad (W) Building 35,TotalWaterHeating (W) Building 7,TotalWaterHeating (W) Building 15,TotalWaterHeating (W) Building 17,TotalWaterHeating (W) Building 21,TotalWaterHeating (W) Building 25,TotalWaterHeating (W) Building 35
2017-09-30 10:00:00,-6510.1,-1957.8,-120246.8,-27647.4,-140021.7,0,0.0,0.0,565.0,37.0,2443.1,0.0,23276.3,2221.2,28980.0,11921.9,33032.1,0.0
2017-09-30 11:00:00,-10578.4,-4060.5,-45078.4,-19309.0,-76232.3,0,0.0,0.0,0.0,0.0,0.1,0.0,23878.4,2833.2,29729.4,11921.1,33860.6,0.0
2017-09-30 12:00:00,-14046.2,-6394.9,-71009.6,-23536.6,-91233.4,0,0.0,0.0,0.0,0.0,0.0,0.0,23852.3,3093.6,29732.7,11922.2,33874.7,0.0
2017-09-30 13:00:00,-16229.4,-8211.1,-73277.0,-27914.8,-99533.3,0,0.0,0.0,0.0,0.0,0.0,0.0,23279.9,3141.9,28981.0,11921.0,33025.7,0.0
2017-09-30 14:00:00,-16081.2,-8821.3,-55946.6,-28574.7,-116883.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22702.6,2576.7,28225.1,11922.2,32192.3,0.0
2017-09-30 15:00:00,-17288.2,-10374.0,-45758.7,-27914.0,-135405.8,0,0.0,0.0,0.0,0.0,0.0,0.0,22673.9,2526.4,28242.2,11922.2,32212.0,0.0
2017-09-30 16:00:00,-19186.0,-14287.8,-125178.5,-46699.9,-240264.4,0,0.0,0.0,2075.9,0.0,3247.2,0.0,22098.4,2477.5,27528.4,310.7,31321.2,0.0
2017-09-30 17:00:00,-18204.5,-10418.2,-144354.5,-33548.1,-246119.0,0,0.0,0.0,0.0,0.0,151.8,0.0,22701.1,2427.6,28224.4,309.9,32200.8,0.0
2017-09-30 18:00:00,-18103.0,-585.6,-57757.4,-6882.5,-104363.3,0,0.0,0.0,0.0,0.0,0.0,0.0,24434.1,2324.5,30476.2,309.0,34701.3,0.0
2017-09-30 19:00:00,-17856.7,0.0,-133504.8,-19116.0,-171489.5,0,0.0,0.0,401.9,0.0,3336.6,0.0,24485.7,1912.5,30433.1,308.1,34722.4,0.0
2017-09-30 20:00:00,-14067.8,0.0,-148362.1,-18818.8,-180550.0,0,0.0,0.0,0.0,0.0,529.8,0.0,23853.7,1560.1,29732.1,310.7,33853.0,0.0
2017-09-30 21:00:00,-11322.7,0.0,-153505.8,-15902.0,-181025.5,0,0.0,45.2,0.0,0.0,540.4,0.0,24459.3,1198.1,30440.1,309.9,34734.4,0.0
2017-09-30 22:00:00,-4687.0,0.0,-138736.9,-11277.9,-159937.6,0,0.0,0.0,91.4,0.0,1070.3,0.0,22681.3,78.1,28267.3,309.0,32169.0,0.0
2017-09-30 23:00:00,-606.0,0.0,-107976.1,-8074.5,-127515.0,0,0.0,0.0,510.2,29.8,2040.5,0.0,21517.8,77.2,26755.1,308.1,30527.5,0.0
2017-10-01 00:00:00,0.0,0.0,-88090.1,-6747.3,-104924.0,0,0.0,0.0,838.2,113.3,3095.1,0.0,20924.9,76.3,26035.8,310.7,29675.3,0.0
2017-10-01 01:00:00,0.0,0.0,-82853.7,-5538.8,-96415.3,0,0.0,0.0,1309.8,369.7,4781.2,0.0,297.4,75.4,25357.2,309.9,28893.6,0.0
2017-10-01 02:00:00,0.0,0.0,-71069.2,-4424.0,-80041.9,0,0.0,0.0,2114.7,788.2,7322.0,0.0,307.7,76.4,25365.6,309.0,28903.1,0.0
2017-10-01 03:00:00,0.0,0.0,-64388.5,-3637.4,-71461.0,0,0.0,0.0,2972.5,1260.7,9463.5,0.0,303.8,77.7,25365.7,308.1,28903.0,0.0
2017-10-01 04:00:00,0.0,0.0,-60132.5,-2991.0,-67999.5,0,12.2,0.0,3836.1,1844.3,11778.5,0.0,298.7,76.8,25365.7,310.7,28902.9,0.0
2017-10-01 05:00:00,-169.9,0.0,-60720.9,-3299.0,-69268.7,0,0.0,0.0,2759.7,1419.6,9017.9,0.0,304.9,75.9,26855.4,309.9,30569.0,0.0
2017-10-01 06:00:00,-704.9,0.0,-69426.5,-3740.9,-80420.9,0,0.0,0.0,2417.2,1345.4,8608.3,0.0,19786.1,75.0,29796.5,309.0,33941.5,0.0
2017-10-01 07:00:00,-3573.8,0.0,0.0,-4855.9,0.0,0,0.0,0.0,0.0,1199.6,0.0,0.0,19785.5,77.7,29771.5,308.1,33961.4,0.0
2017-10-01 08:00:00,-4353.2,0.0,0.0,-2225.3,0.0,0,0.0,708.5,0.0,0.0,0.0,0.0,19780.5,77.3,29789.5,11939.1,33978.5,0.0
2017-10-01 09:00:00,-695.7,0.0,-77029.0,-23123.6,-89784.4,0,0.0,3297.7,2619.7,141.7,5728.0,0.0,19783.8,792.9,30556.4,11938.2,34765.7,0.0
2017-10-01 10:00:00,-3686.9,0.0,-105288.8,-24299.6,-121177.1,0,0.0,218.5,35.2,1.3,1070.0,0.0,23947.3,1560.3,29773.1,11938.3,33958.7,0.0
2017-10-01 11:00:00,-5933.6,-390.3,-30718.4,-17884.2,-70117.3,0,0.0,0.0,0.0,0.0,0.0,0.0,23920.9,1662.7,29790.7,11938.5,33975.5,0.0
2017-10-01 12:00:00,-12838.4,-3004.8,-56345.0,-20062.6,-84024.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22754.2,1918.2,28319.6,11939.8,32247.7,0.0
2017-10-01 13:00:00,-15659.4,-3741.8,-45073.5,-23451.9,-77158.0,0,0.0,0.0,0.0,0.0,0.0,0.0,22730.3,1922.2,28336.2,11939.5,32271.0,0.0
2017-10-01 14:00:00,-15052.2,-5050.5,-36279.3,-26012.6,-81812.5,0,0.0,0.0,0.0,0.0,0.0,0.0,21575.4,1817.3,26820.4,11940.1,30588.3,0.0
2017-10-01 15:00:00,-13790.8,-3974.8,-39911.3,-25976.0,-83895.3,0,0.0,0.0,0.0,0.0,0.0,0.0,21546.1,1865.7,26846.6,11940.2,30605.9,0.0
2017-10-01 16:00:00,-12705.7,-1740.9,-77654.0,-37762.2,-126477.9,0,0.0,0.0,981.4,0.0,849.5,0.0,21566.4,1972.2,26856.8,310.7,30565.4,0.0
2017-10-01 17:00:00,-14051.2,-470.5,-98523.4,-25253.5,-146875.9,0,0.0,0.0,0.0,0.0,0.0,0.0,22737.9,1819.1,28303.1,309.9,32292.5,0.0
2017-10-01 18:00:00,-14921.3,0.0,-30919.6,-4171.9,-70594.9,0,0.0,0.0,0.0,0.0,0.0,0.0,23936.8,1356.4,29807.9,309.0,33932.0,0.0
2017-10-01 19:00:00,-15125.0,0.0,-130693.4,-18620.0,-158278.6,0,0.0,0.0,0.0,0.0,548.7,0.0,23943.3,76.2,29772.0,308.1,33943.4,0.0
2017-10-01 20:00:00,-14533.8,0.0,-150930.3,-17933.0,-174877.6,0,0.0,0.0,0.0,0.0,3.4,0.0,22733.3,75.3,28336.6,310.7,32283.8,0.0
2017-10-01 21:00:00,-7928.2,0.0,-157529.8,-16221.0,-177508.9,0,0.0,0.0,0.0,0.0,22.3,0.0,23941.7,76.6,29773.8,309.9,33941.6,0.0
2017-10-01 22:00:00,-2885.3,0.0,-143830.6,-12241.7,-162345.7,0,0.0,0.0,0.0,0.0,61.3,0.0,22736.7,77.7,28335.9,309.0,32289.2,0.0
2017-10-01 23:00:00,-411.1,0.0,-121506.4,-9326.8,-136259.5,0,0.0,0.0,0.0,0.0,244.6,0.0,20380.4,76.7,25365.7,308.1,28907.4,0.0
2017-10-02 00:00:00,0.0,0.0,-103592.1,-8222.1,-117700.2,0,0.0,0.0,0.0,0.0,378.6,0.0,20378.8,75.8,25365.7,310.7,28907.4,0.0
2017-10-02 01:00:00,0.0,0.0,-93364.0,-6688.9,-101818.1,0,0.0,0.0,5.8,50.7,934.5,0.0,308.4,74.9,24679.5,309.9,28133.6,0.0
2017-10-02 02:00:00,0.0,0.0,-84891.2,-5680.5,-93445.1,0,0.0,0.0,47.3,134.5,1429.6,0.0,303.5,78.0,24681.3,309.0,28134.3,0.0
2017-10-02 03:00:00,0.0,0.0,-78222.9,-4705.8,-85473.0,0,0.0,0.0,245.7,274.6,2691.8,0.0,298.4,77.3,24682.3,308.1,28125.4,0.0
2017-10-02 04:00:00,0.0,0.0,-73802.6,-4022.7,-80285.4,0,0.0,0.0,603.1,514.5,4077.0,0.0,305.6,76.4,25429.5,310.7,28975.4,0.0
2017-10-02 05:00:00,-490.6,0.0,0.0,-4040.8,0.0,0,0.0,0.0,0.0,472.6,0.0,0.0,304.7,75.4,26181.0,309.9,29828.6,0.0
2017-10-02 06:00:00,-1156.1,0.0,0.0,-5821.6,0.0,0,0.0,415.4,0.0,375.9,0.0,0.0,19830.2,76.1,29865.1,309.0,34018.8,0.0
2017-10-02 07:00:00,-3465.5,0.0,-66359.4,-7587.0,-75725.8,0,0.0,5162.9,4239.7,307.7,16658.3,0.0,25164.8,846.9,31359.1,308.1,35749.9,0.0
2017-10-02 08:00:00,-4926.8,0.0,-28311.9,-3017.9,-61997.3,0,0.0,686.6,0.0,0.0,37.2,0.0,24572.1,1255.8,30578.1,11958.9,34857.2,0.0
2017-10-02 09:00:00,-9280.4,-1210.6,-98335.5,-36875.0,-134811.4,0,0.0,0.0,440.7,0.0,1614.4,0.0,23395.8,1720.7,29128.7,11959.8,33195.1,0.0
2017-10-02 10:00:00,-11779.5,-4710.1,-130654.7,-34904.6,-151927.6,0,0.0,0.0,0.0,0.0,41.7,0.0,22813.2,2181.1,28393.8,11960.4,32352.6,0.0
2017-10-02 11:00:00,-18305.3,-7839.4,-53253.1,-25008.6,-83929.4,0,0.0,0.0,0.0,0.0,0.0,0.0,23395.0,2998.8,29130.0,11962.0,33198.0,0.0
2017-10-02 12:00:00,-23439.3,-9326.6,-73376.9,-27297.6,-96185.2,0,0.0,0.0,0.0,0.0,0.0,0.0,22815.6,3258.7,28407.2,11961.5,32372.6,0.0
2017-10-02 13:00:00,-24071.4,-11717.2,-75542.7,-32257.3,-106658.2,0,0.0,0.0,0.0,0.0,0.0,0.0,22190.3,3211.4,27628.0,11960.5,31489.6,0.0
2017-10-02 14:00:00,-21823.7,-17221.4,-57686.5,-35084.7,-137408.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21633.3,2645.0,26928.5,11956.4,30687.4,0.0
2017-10-02 15:00:00,-20569.0,-20995.5,-62080.0,-36088.2,-168978.2,0,0.0,0.0,0.0,0.0,0.0,0.0,21606.0,2386.2,26894.0,11956.8,30642.8,0.0
2017-10-02 16:00:00,-22464.5,-20383.3,-176187.3,-57094.5,-315087.7,0,0.0,0.0,1187.6,0.0,415.4,0.0,21613.3,2436.5,26905.2,310.7,30663.4,0.0
2017-10-02 17:00:00,-24734.2,-15368.5,-184407.5,-43342.5,-307235.1,0,0.0,0.0,0.0,0.0,0.0,0.0,22801.9,2486.9,28387.0,309.9,32348.3,0.0
2017-10-02 18:00:00,-22208.9,-7180.0,-56651.3,-10974.6,-118768.5,0,0.0,0.0,0.0,0.0,0.0,0.0,24607.8,2232.2,30639.1,309.0,34918.0,0.0
2017-10-02 19:00:00,-20305.2,-2492.6,-171202.0,-25051.4,-225179.4,0,0.0,0.0,0.0,0.0,0.0,0.0,25169.0,1824.6,31335.3,308.1,35710.8,0.0
2017-10-02 20:00:00,-18621.8,-1290.6,-183587.1,-22785.9,-227880.4,0,0.0,0.0,0.0,0.0,0.0,0.0,23990.2,1768.1,29879.9,310.7,34056.1,0.0
2017-10-02 21:00:00,-12884.9,0.0,-187220.2,-19222.1,-220810.7,0,0.0,0.0,0.0,0.0,0.0,0.0,24570.3,78.1,30583.4,309.9,34852.2,0.0
2017-10-02 22:00:00,-5228.4,0.0,-170165.2,-13906.8,-197856.0,0,0.0,0.0,0.0,0.0,24.8,0.0,23397.7,77.2,29127.9,309.0,33196.8,0.0
2017-10-02 23:00:00,-561.1,0.0,-141366.1,-10839.1,-165862.7,0,0.0,0.0,0.0,0.0,74.3,0.0,21034.7,76.3,26176.9,308.1,29827.5,0.0
2017-10-03 00:00:00,0.0,0.0,-114530.5,-8844.2,-132589.8,0,0.0,0.0,0.0,23.9,316.9,0.0,20431.3,75.4,25429.0,310.7,28977.7,0.0
2017-10-03 01:00:00,0.0,0.0,-103900.4,-7358.0,-117652.5,0,0.0,0.0,6.6,89.5,691.0,0.0,300.3,76.3,24737.3,309.9,28188.8,0.0
2017-10-03 02:00:00,0.0,0.0,-93555.9,-6211.7,-104333.1,0,0.0,0.0,59.1,194.2,1147.1,0.0,307.1,77.7,24750.1,309.0,28203.9,0.0
2017-10-03 03:00:00,0.0,0.0,-89700.0,-5997.6,-102444.5,0,0.0,0.0,51.8,189.3,944.1,0.0,302.0,76.8,24754.3,308.1,28208.7,0.0
2017-10-03 04:00:00,0.0,0.0,-82433.0,-4698.6,-92430.4,0,0.0,0.0,352.5,493.1,2468.6,0.0,297.4,75.9,25495.6,310.7,29052.3,0.0
2017-10-03 05:00:00,-681.3,0.0,0.0,-4309.9,0.0,0,0.0,0.0,0.0,620.1,0.0,0.0,308.4,75.0,26238.9,309.9,29896.0,0.0
2017-10-03 06:00:00,-1313.8,0.0,0.0,-6080.2,0.0,0,0.0,0.0,0.0,499.2,0.0,0.0,19885.1,77.7,29969.4,309.0,34152.6,0.0
2017-10-03 07:00:00,-3680.0,0.0,-73305.8,-7707.8,-83565.8,0,0.0,912.2,2441.2,410.8,13742.5,0.0,25237.2,848.7,31420.4,308.1,35808.3,0.0
2017-10-03 08:00:00,-6359.1,-230.3,-36627.4,-4183.6,-74958.7,0,0.0,12.9,0.0,0.0,13.4,0.0,24624.2,1259.2,30667.8,11974.6,34968.4,0.0
2017-10-03 09:00:00,-10894.9,-2721.4,-114061.8,-32316.0,-165174.6,0,0.0,0.0,764.7,6.2,1778.7,0.0,23456.7,1723.3,29202.9,11975.4,33281.0,0.0
2017-10-03 10:00:00,-13283.8,-6611.9,-146758.8,-35069.7,-182212.7,0,0.0,0.0,0.0,0.0,0.0,0.0,22863.6,2186.6,28469.7,11977.4,32455.1,0.0
2017-10-03 11:00:00,-19375.5,-10093.7,-57766.9,-23849.3,-92122.1,0,0.0,0.0,0.0,0.0,0.0,0.0,23454.4,3006.7,29203.3,11978.6,33282.7,0.0
2017-10-03 12:00:00,-24614.5,-15826.2,-84276.8,-28111.7,-105951.9,0,0.0,0.0,0.0,0.0,0.0,0.0,22871.8,3268.2,28479.0,11980.0,32442.8,0.0
2017-10-03 13:00:00,-25878.6,-21351.5,-90199.4,-35759.8,-132590.9,0,0.0,0.0,0.0,0.0,0.0,0.0,22268.4,3220.0,27699.7,11982.6,31562.9,0.0
2017-10-03 14:00:00,-20933.2,-19401.0,-69003.2,-34416.4,-124639.6,0,0.0,0.0,0.0,0.0,0.0,0.0,21675.5,2650.5,26997.8,11982.0,30760.3,0.0
2017-10-03 15:00:00,-20244.3,-24861.8,-70793.6,-36773.6,-162019.8,0,0.0,0.0,0.0,0.0,0.0,0.0,21660.8,2391.6,26959.8,11975.5,30741.4,0.0
2017-10-03 16:00:00,-22849.1,-25243.2,-194385.4,-60271.0,-337417.3,0,0.0,0.0,1893.2,0.0,150.9,0.0,21689.0,2442.0,26980.4,310.7,30727.1,0.0
2017-10-03 17:00:00,-23500.6,-18033.7,-191237.6,-40604.7,-304675.5,0,0.0,0.0,0.0,0.0,0.0,0.0,22847.0,2493.9,28454.2,309.9,32441.0,0.0
2017-10-03 18:00:00,-23231.8,-11725.5,-64910.2,-12529.9,-120690.3,0,0.0,0.0,0.0,0.0,0.0,0.0,24641.4,2238.0,30717.6,309.0,34996.6,0.0
2017-10-03 19:00:00,-21840.6,-4634.2,-191569.7,-29260.1,-257391.9,0,0.0,0.0,0.0,0.0,0.0,0.0,25247.7,1829.1,31434.9,308.1,35807.4,0.0
2017-10-03 20:00:00,-20363.3,-3198.0,-210976.8,-27973.4,-262825.3,0,0.0,0.0,0.0,0.0,0.0,0.0,24047.1,1773.7,29924.3,310.7,34148.8,0.0
2017-10-03 21:00:00,-15299.7,0.0,-207278.3,-24413.7,-254314.4,0,0.0,0.0,0.0,0.0,0.0,0.0,24657.1,77.7,30701.5,309.9,34941.9,0.0
2017-10-03 22:00:00,-9498.0,0.0,-190854.2,-18121.4,-230150.7,0,0.0,0.0,0.0,0.0,0.0,0.0,23455.1,76.7,29204.2,309.0,33283.5,0.0
2017-10-03 23:00:00,-4471.6,0.0,-160284.0,-14057.3,-194045.7,0,0.0,0.0,0.0,0.0,0.0,0.0,21074.4,75.8,26241.7,308.1,29907.2,0.0
2017-10-04 00:00:00,0.0,0.0,-129983.7,-11414.1,-155506.5,0,0.0,0.0,0.0,0.0,0.0,0.0,20483.9,74.9,25495.4,310.7,29053.3,0.0
2017-10-04 01:00:00,0.0,0.0,-120653.3,-10251.8,-144358.0,0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,78.0,24809.7,309.9,28259.3,0.0
2017-10-04 02:00:00,0.0,0.0,-110314.6,-8936.1,-130882.9,0,0.0,0.0,0.0,0.0,0.0,0.0,303.4,77.3,24813.2,309.0,28273.6,0.0
2017-10-04 03:00:00,0.0,0.0,-105989.4,-8497.4,-126364.5,0,0.0,0.0,0.0,0.0,0.0,0.0,298.3,76.4,24809.2,308.1,28277.9,0.0
2017-10-04 04:00:00,0.0,0.0,-100017.0,-7466.8,-118254.5,0,0.0,0.0,0.0,0.6,1.7,0.0,305.7,75.4,25562.4,310.6,29127.3,0.0
2017-10-04 05:00:00,-1185.0,0.0,0.0,-6953.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,304.7,76.1,26314.3,309.9,29980.3,0.0
2017-10-04 06:00:00,-2030.4,0.0,0.0,-8812.6,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,19933.0,77.8,29999.1,309.0,34240.3,0.0
2017-10-04 07:00:00,-5191.9,0.0,-94346.1,-10906.2,-111409.0,0,0.0,0.0,5.6,0.0,1468.7,0.0,25302.9,850.5,31519.9,308.1,35916.4,0.0
2017-10-04 08:00:00,-10233.0,-1106.2,-44101.5,-7950.6,-86883.7,0,0.0,0.0,0.0,0.0,0.0,0.0,24688.8,1262.7,30780.8,11990.8,35033.5,0.0
2017-10-04 09:00:00,-14668.9,-5429.6,-137753.8,-40098.9,-204407.7,0,0.0,0.0,6.6,0.0,33.8,0.0,23518.8,1726.0,29284.2,11993.6,33369.7,0.0
2017-10-04 10:00:00,-16079.3,-9819.5,-170768.2,-40364.2,-213342.5,0,0.0,0.0,0.0,0.0,0.0,0.0,22920.0,2192.1,28517.3,11996.8,32520.0,0.0
2017-10-04 11:00:00,-21498.8,-17218.8,-68699.0,-26710.5,-101714.9,0,0.0,0.0,0.0,0.0,0.0,0.0,23516.9,3015.1,29283.8,11999.2,33367.8,0.0
2017-10-04 12:00:00,-26171.2,-22408.5,-92736.7,-30537.6,-114122.8,0,0.0,0.0,0.0,0.0,0.0,0.0,22924.8,3277.7,28525.7,12002.9,32531.1,0.0
2017-10-04 13:00:00,-26404.7,-25465.5,-92642.2,-34926.0,-134322.6,0,0.0,0.0,0.0,0.0,0.0,0.0,22340.5,3228.0,27807.1,12002.0,31677.7,0.0
2017-10-04 14:00:00,-23933.3,-27640.7,-77146.1,-37262.8,-166354.3,0,0.0,0.0,0.0,0.0,0.0,0.0,21714.2,2656.1,27033.6,11991.7,30823.6,0.0
2017-10-04 15:00:00,-22610.4,-31161.2,-86060.6,-38561.0,-202649.0,0,0.0,0.0,0.0,0.0,0.0,0.0,21730.4,2397.1,27068.1,11993.7,30807.7,0.0
2017-10-04 16:00:00,-24378.9,-29755.1,-211876.6,-62116.7,-375860.3,0,0.0,0.0,2019.6,0.0,201.0,0.0,21739.3,2448.2,27032.0,310.7,30847.8,0.0
2017-10-04 17:00:00,-25893.5,-23214.7,-212406.8,-47388.8,-352682.1,0,0.0,0.0,0.0,0.0,0.0,0.0,22922.1,2501.5,28551.1,309.9,32498.3,0.0
2017-10-04 18:00:00,-24075.2,-14247.5,-69117.5,-12524.4,-129785.9,0,0.0,0.0,0.0,0.0,0.0,0.0,24686.4,2243.9,30746.5,309.0,35059.4,0.0
2017-10-04 19:00:00,-21816.7,-6245.0,-192455.8,-28026.7,-259858.5,0,0.0,0.0,0.0,0.0,0.0,0.0,25306.9,1833.0,31508.9,308.1,35924.2,0.0
2017-10-04 20:00:00,-20325.1,-4322.2,-208721.7,-27174.8,-270597.7,0,0.0,0.0,0.0,0.0,0.0,0.0,24132.1,1779.4,30048.8,310.7,34210.2,0.0
2017-10-04 21:00:00,-15397.0,0.0,-213071.6,-24216.3,-264496.5,0,0.0,0.0,0.0,0.0,0.0,0.0,24688.4,77.1,30737.0,309.9,35081.7,0.0
2017-10-04 22:00:00,-9806.7,0.0,-198122.0,-19007.4,-245933.8,0,0.0,0.0,0.0,0.0,0.0,0.0,23518.2,76.2,29280.4,309.0,33366.8,0.0
2017-10-04 23:00:00,-4746.4,0.0,-166416.2,-14616.6,-205918.7,0,0.0,0.0,0.0,0.0,0.0,0.0,21141.2,75.3,26315.0,308.1,29969.3,0.0
2017-10-05 00:00:00,0.0,0.0,-139574.5,-12673.3,-173330.9,0,0.0,0.0,0.0,0.0,0.0,0.0,20538.2,76.5,25562.3,310.7,29127.2,0.0
2017-10-05 01:00:00,0.0,0.0,-130160.3,-11625.0,-160443.1,0,0.0,0.0,0.0,0.0,0.0,0.0,305.3,77.7,24865.7,309.9,28344.5,0.0
2017-10-05 02:00:00,0.0,0.0,-116902.8,-9768.7,-140722.0,0,0.0,0.0,0.0,0.0,0.0,0.0,304.8,76.8,24876.5,309.0,28358.4,0.0
2017-10-05 03:00:00,0.0,0.0,-109917.2,-8725.8,-132478.8,0,0.0,0.0,0.0,0.0,0.0,0.0,299.8,75.8,24879.3,308.1,28361.8,0.0
2017-10-05 04:00:00,0.0,0.0,-103251.0,-7586.8,-122597.9,0,0.0,0.0,0.0,9.2,3.9,0.0,302.5,74.9,25629.0,310.7,29202.4,0.0
2017-10-05 05:00:00,-1405.0,0.0,0.0,-7232.3,0.0,0,0.0,0.0,0.0,19.4,0.0,0.0,306.1,77.9,26387.0,309.9,30043.2,0.0
2017-10-05 06:00:00,-2523.1,0.0,0.0,-9691.5,0.0,0,0.0,0.0,0.0,8.4,0.0,0.0,19986.5,77.3,30088.2,309.0,34323.9,0.0
2017-10-05 07:00:00,-6641.1,0.0,-103097.3,-11679.5,-121751.2,0,0.0,0.0,0.0,9.4,733.0,0.0,25373.1,852.3,31601.1,308.1,36005.5,0.0
2017-10-05 08:00:00,-7576.7,0.0,-39764.8,-4086.7,-72476.6,0,0.0,0.0,0.0,0.0,0.0,0.0,24751.1,1266.2,30854.8,12014.5,35147.7,0.0
2017-10-05 09:00:00,-9129.2,0.0,-76011.9,-30092.7,-101128.7,0,0.0,0.0,0.0,0.0,595.4,0.0,23583.7,1729.0,29363.6,12018.5,33454.0,0.0
2017-10-05 10:00:00,-9278.7,-59.3,-72147.7,-24141.3,-99654.6,0,0.0,0.0,0.0,0.0,0.0,0.0,22974.2,2197.6,28593.7,12022.5,32612.4,0.0
2017-10-05 11:00:00,-16157.9,-3757.8,-8138.4,-17105.5,-51315.8,0,0.0,0.0,0.0,0.0,0.0,0.0,23582.5,3026.2,29363.6,12020.6,33451.4,0.0
2017-10-05 12:00:00,-20484.4,-6968.1,-27312.3,-16599.1,-55825.3,0,0.0,0.0,0.0,0.0,0.0,0.0,22976.4,3288.2,28595.3,12009.4,32617.9,0.0
2017-10-05 13:00:00,-19531.6,-8724.8,-24887.1,-18360.4,-57553.4,0,0.0,0.0,0.0,0.0,0.0,0.0,22398.1,3232.9,27868.8,12013.3,31755.1,0.0
2017-10-05 14:00:00,-15450.9,-10824.3,-22797.3,-20170.1,-56056.1,0,0.0,0.0,0.0,0.0,0.0,0.0,21773.1,2660.4,27115.8,12017.9,30906.2,0.0
2017-10-05 15:00:00,-12513.7,-13352.6,-26677.3,-19699.5,-59968.5,0,0.0,0.0,0.0,0.0,0.0,0.0,21803.3,2404.0,27137.0,12021.7,30889.5,0.0
2017-10-05 16:00:00,-15910.6,-15232.1,-107965.1,-38749.8,-162827.5,0,0.0,0.0,805.4,0.0,569.4,0.0,21768.0,2457.2,27098.0,310.7,30929.1,0.0
2017-10-05 17:00:00,-19567.3,-12855.4,-128071.5,-29125.5,-183636.6,0,0.0,0.0,0.0,0.0,0.0,0.0,22988.9,2510.5,28616.1,309.9,32589.1,0.0
2017-10-05 18:00:00,-20549.7,-5801.5,-52919.9,-4924.1,-93862.1,0,0.0,0.0,0.0,0.0,0.0,0.0,24784.2,2249.7,30867.8,309.0,35142.8,0.0
2017-10-05 19:00:00,-19452.7,-332.7,-151686.2,-19737.3,-186797.0,0,0.0,0.0,0.0,0.0,0.0,0.0,25371.4,1833.0,31590.1,308.2,36013.1,0.0
2017-10-05 20:00:00,-18451.5,-106.4,-169863.3,-19384.3,-197547.5,0,0.0,0.0,0.0,0.0,0.0,0.0,24166.1,1786.8,30088.5,310.7,34316.5,0.0
2017-10-05 21:00:00,-13766.7,0.0,-177885.1,-17678.9,-204971.0,0,0.0,0.0,0.0,0.0,0.0,0.0,24789.7,75.7,30862.1,309.9,35147.7,0.0
2017-10-05 22:00:00,-7326.0,0.0,-165241.4,-13254.4,-190101.8,0,0.0,0.0,0.0,0.0,0.0,0.0,23581.6,75.1,29359.7,309.0,33454.9,0.0
2017-10-05 23:00:00,-1640.6,0.0,-137063.1,-10313.8,-158274.5,0,0.0,0.0,0.0,0.0,0.0,0.0,21177.5,78.1,26369.3,308.2,30057.5,0.0
2017-10-06 00:00:00,0.0,0.0,-112986.1,-8923.8,-130597.4,0,0.0,0.0,0.0,0.0,0.0,0.0,20588.8,77.1,25626.6,310.7,29204.4,0.0
2017-10-06 01:00:00,0.0,0.0,-106960.8,-8379.5,-123027.0,0,0.0,0.0,0.0,0.0,0.0,0.0,308.5,76.2,24947.5,309.9,28412.0,0.0
2017-10-06 02:00:00,0.0,0.0,-99660.2,-7748.5,-114493.9,0,0.0,0.0,0.0,0.0,0.0,0.0,303.3,75.3,24952.8,309.0,28425.0,0.0
2017-10-06 03:00:00,0.0,0.0,-95464.3,-7284.1,-109414.4,0,0.0,0.0,0.0,0.0,0.0,0.0,298.3,76.5,24949.2,308.2,28427.9,0.0
2017-10-06 04:00:00,0.0,0.0,-92445.8,-6863.3,-105542.8,0,0.0,0.0,0.0,0.0,1.1,0.0,305.8,77.7,25695.3,310.7,29280.4,0.0
2017-10-06 05:00:00,-1129.3,0.0,0.0,-6381.7,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,304.6,76.8,26428.6,309.9,30140.5,0.0
2017-10-06 06:00:00,-1951.1,0.0,0.0,-8553.2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,20038.1,75.9,30173.2,309.0,34406.5,0.0
2017-10-06 07:00:00,-5083.3,0.0,-87574.4,-10709.9,-99874.1,0,0.0,0.0,0.0,0.0,1395.2,0.0,25441.9,853.5,31678.6,308.2,36107.0,0.0
2017-10-06 08:00:00,-8820.1,0.0,-34209.4,-5101.7,-74744.9,0,0.0,0.0,0.0,0.0,0.0,0.0,24819.2,1270.3,30934.3,12038.9,35243.9,0.0
