Datetime,TotalCoolingSensibleLoad (W) Building 1,TotalCoolingSensibleLoad (W) Building 2,TotalCoolingSensibleLoad (W) Building 3,TotalCoolingSensibleLoad (W) Building 4,TotalCoolingSensibleLoad (W) Building 5,TotalCoolingSensibleLoad (W) Building 6,TotalCoolingSensibleLoad (W) Building 8,TotalCoolingSensibleLoad (W) Building 9,TotalCoolingSensibleLoad (W) Building 12,TotalCoolingSensibleLoad (W) Building 14,TotalCoolingSensibleLoad (W) Building 19,TotalCoolingSensibleLoad (W) Building 23,TotalCoolingSensibleLoad (W) Building 26,TotalCoolingSensibleLoad (W) Building 27,TotalCoolingSensibleLoad (W) Building 32,TotalCoolingSensibleLoad (W) Building 33,TotalHeatingSensibleLoad (W) Building 1,TotalHeatingSensibleLoad (W) Building 2,TotalHeatingSensibleLoad (W) Building 3,TotalHeatingSensibleLoad (W) Building 4,TotalHeatingSensibleLoad (W) Building 5,TotalHeatingSensibleLoad (W) Building 6,TotalHeatingSensibleLoad (W) Building 8,TotalHeatingSensibleLoad (W) Building 9,TotalHeatingSensibleLoad (W) Building 12,TotalHeatingSensibleLoad (W) Building 14,TotalHeatingSensibleLoad (W) Building 19,TotalHeatingSensibleLoad (W) Building 23,TotalHeatingSensibleLoad (W) Building 26,TotalHeatingSensibleLoad (W) Building 27,TotalHeatingSensibleLoad (W) Building 32,TotalHeatingSensibleLoad (W) Building 33,TotalWaterHeating (W) Building 1,TotalWaterHeating (W) Building 2,TotalWaterHeating (W) Building 3,TotalWaterHeating (W) Building 4,TotalWaterHeating (W) Building 5,TotalWaterHeating (W) Building 6,TotalWaterHeating (W) Building 8,TotalWaterHeating (W) Building 9,TotalWaterHeating (W) Building 12,TotalWaterHeating (W) Building 14,TotalWaterHeating (W) Building 19,TotalWaterHeating (W) Building 23,TotalWaterHeating (W) Building 26,TotalWaterHeating (W) Building 27,TotalWaterHeating (W) Building 32,TotalWaterHeating (W) Building 33
2017-06-13 09:00:00,-2847.2,-1628.2,-2240.1,-155350.9,-41749.5,-107599.8,-110067.3,-9243.3,-15043.8,-11454.7,-46576.6,-44528.8,-58757.9,-344226.9,-18613.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.8,519.9,2284.2,25117.9,10069.5,13385.7,32567.3,1058.8,9932.1,651.4,10332.1,12162.9,18831.8,46634.1,3041.5,0.0
2017-06-13 10:00:00,-3938.5,-2331.2,-2907.2,-183345.0,-44083.5,-118959.2,-118576.3,-12276.1,-23823.1,-18418.0,-50327.3,-47892.1,-66742.7,-393271.9,-22895.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.2,499.8,2226.9,24483.3,10069.1,11969.6,32577.3,1066.5,10083.4,1066.6,10333.1,12164.5,19513.4,45452.7,3185.4,0.0
2017-06-13 11:00:00,-4048.4,-2766.8,-3565.6,-53620.9,-27956.8,-39889.8,-75384.5,-12553.2,-27162.4,-29538.4,-30277.2,-29798.9,-72345.2,-187739.2,-24828.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.2,514.4,2285.4,25118.8,10070.0,11773.7,32586.6,1128.5,11362.6,1691.0,10332.3,12163.9,21476.8,46620.4,3642.6,0.0
2017-06-13 12:00:00,-3844.1,-3101.3,-3962.7,-78899.2,-30511.1,-55489.4,-82805.5,-11724.8,-27324.6,-34498.3,-32757.1,-32677.7,-78408.9,-215850.6,-25766.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.5,506.5,2227.3,24496.5,10070.4,11372.0,32596.0,1206.9,12975.4,2274.2,10332.0,12165.0,23038.9,45410.0,3983.5,0.0
2017-06-13 13:00:00,-4233.5,-3265.9,-3820.5,-98415.3,-35220.4,-62898.5,-93957.4,-13369.7,-30443.9,-41629.1,-37921.0,-37100.7,-81879.9,-239000.7,-26223.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.2,484.1,2168.7,23828.7,10069.4,11375.6,32601.4,1182.4,12529.2,2494.2,10333.1,12165.7,23905.2,44286.1,4192.9,0.0
2017-06-13 14:00:00,-4274.1,-3094.5,-3366.7,-106362.9,-36902.4,-66384.7,-96066.8,-13560.0,-31558.7,-40062.6,-39720.6,-38495.0,-84547.0,-251800.6,-26659.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.6,482.3,2110.8,23222.4,10068.3,11375.5,32581.1,1033.1,9344.9,2450.2,10333.1,12166.1,19053.7,43036.2,3085.9,0.0
2017-06-13 15:00:00,-4846.1,-3375.4,-3412.1,-129730.9,-41550.6,-80927.3,-106395.1,-14702.3,-35691.2,-42926.2,-44602.7,-42813.5,-97418.7,-305910.2,-30566.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,469.8,2111.4,23189.4,10067.7,11374.0,32564.6,1021.9,9117.4,1991.7,10332.0,12166.7,19950.1,43073.7,3291.8,0.0
2017-06-13 16:00:00,-4625.6,-3235.3,-3420.5,-250424.7,-64162.2,-159264.8,-157652.2,-14052.3,-33856.6,-40745.7,-67841.8,-66348.8,-83787.7,-505859.1,-26505.3,0.0,0.0,0.0,0.0,1980.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,261.0,482.9,2112.0,23206.6,241.5,10111.4,506.8,1104.8,10873.9,1858.2,250.6,319.2,7840.2,43090.7,544.1,0.0
2017-06-13 17:00:00,-4552.4,-3476.4,-3989.3,-263489.8,-54258.6,-171053.1,-121313.1,-12512.6,-30963.9,-43116.4,-57116.1,-53951.2,-68085.1,-543911.8,-24722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.7,494.7,2226.7,24476.4,241.5,11726.9,499.3,969.3,8040.7,1864.6,249.6,318.4,7840.2,45414.0,542.9,0.0
2017-06-13 18:00:00,-4059.7,-3326.9,-4216.7,-124865.9,-25607.4,-80279.9,-55894.0,-10705.1,-29515.4,-39200.1,-26919.0,-26006.6,-71359.6,-310395.2,-23399.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.2,546.4,2401.4,26418.9,240.3,17614.0,504.6,927.9,7191.8,1870.9,248.5,317.5,9818.2,49000.2,993.9,0.0
2017-06-13 19:00:00,-2277.8,-2230.4,-3188.0,-236216.2,-37595.2,-154168.9,-94834.4,-6051.0,-14061.8,-31898.8,-39726.1,-39093.9,-42159.1,-479334.6,-18137.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,552.5,2464.9,27021.3,241.0,13745.4,501.2,885.3,6227.4,1743.1,249.8,316.7,11146.8,50229.0,1291.7,0.0
2017-06-13 20:00:00,-1395.9,-1470.9,-2636.4,-238990.3,-33045.8,-148014.6,-78300.5,-3634.8,-6753.9,-16202.5,-34361.4,-34107.1,-16926.2,-470245.6,-10460.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,525.6,2337.5,25757.6,241.7,13588.5,502.2,901.5,6539.2,1407.2,249.9,319.0,5638.7,47785.4,43.8,0.0
2017-06-13 21:00:00,-987.9,-1007.0,-1989.5,-224301.5,-27099.7,-135806.9,-63367.6,-2491.5,-3729.8,0.0,-28124.2,-28516.4,-8914.9,-437624.3,-2848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.0,549.1,2396.1,26374.5,240.5,17114.1,503.0,835.8,5112.8,84.8,248.8,318.5,5633.1,49025.1,44.9,0.0
2017-06-13 22:00:00,0.0,-635.0,-1289.9,-203844.4,-21251.4,-121830.3,-52190.5,0.0,0.0,0.0,-22105.9,-22351.3,-7386.8,-396977.7,-1556.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,507.4,2284.7,25118.6,240.4,15858.5,499.9,810.7,4597.7,84.7,249.0,317.6,5646.5,46622.4,45.6,0.0
2017-06-13 23:00:00,0.0,-394.8,-745.0,-176144.3,-17264.5,-105767.6,-43232.5,0.0,0.0,0.0,-18010.7,-18210.6,-5512.6,-343728.9,-940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.5,469.4,2054.0,22577.4,242.0,10625.3,504.9,806.0,4594.0,84.6,250.3,316.8,5640.3,41891.2,45.2,0.0
2017-06-14 00:00:00,0.0,0.0,0.0,-150872.1,-14341.9,-90538.1,-36609.6,0.0,0.0,0.0,-14985.8,-15318.0,-14112.9,-295506.0,-517.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,444.4,1998.6,21931.7,240.8,10664.0,497.6,20.6,380.4,84.6,249.2,318.7,5632.9,40686.6,44.9,0.0
2017-06-14 01:00:00,0.0,0.0,0.0,-142798.3,-13865.2,-85357.5,-35975.6,0.0,0.0,0.0,-14521.9,-14885.8,-7185.3,-279463.5,-280.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.6,42.5,21240.6,239.9,10537.2,506.8,20.5,376.3,84.5,248.1,318.6,5644.8,39397.8,44.6,0.0
2017-06-14 02:00:00,0.0,0.0,0.0,-131134.2,-12093.8,-77756.3,-31672.1,0.0,0.0,0.0,-12637.0,-13164.3,-5076.1,-256972.7,-60.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.6,42.2,21237.7,242.2,10510.6,499.1,20.4,376.2,84.4,250.6,317.7,5641.9,39392.2,44.3,0.0
2017-06-14 03:00:00,0.0,0.0,0.0,-124374.8,-11214.5,-73538.4,-29661.3,0.0,0.0,0.0,-11698.7,-12288.2,-1861.2,-243990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.6,42.0,21242.5,241.0,10514.1,504.8,21.0,379.1,84.4,249.5,316.9,5634.3,39403.8,44.0,0.0
2017-06-14 04:00:00,0.0,-75.2,-170.9,-119639.2,-10527.4,-70465.0,-28034.0,0.0,0.0,0.0,-10996.2,-11577.6,-4666.4,-234566.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.6,41.7,21878.0,239.8,11350.8,501.0,21.4,373.7,84.3,248.4,318.4,5641.3,40589.5,43.7,0.0
2017-06-14 05:00:00,0.0,-58.0,-310.8,0.0,-9866.9,0.0,0.0,0.0,0.0,0.0,-10221.5,-10886.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.6,41.4,22512.3,242.0,13886.2,502.5,21.4,380.2,84.2,249.9,318.7,5643.5,41768.8,45.4,0.0
2017-06-14 06:00:00,0.0,-170.7,-484.9,0.0,-14343.3,0.0,0.0,0.0,0.0,0.0,-15199.9,-15628.0,0.0,0.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.7,432.5,1931.1,25704.5,241.3,18156.3,502.8,1156.5,7092.2,84.2,249.9,317.8,5635.9,47707.0,45.5,0.0
2017-06-14 07:00:00,-1153.9,-486.7,-1063.8,-160453.5,-22885.3,-94953.5,-51386.6,-2397.0,-1788.4,0.0,-25775.7,-23957.3,-17271.3,-325013.0,-2543.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.2,552.8,2452.8,26949.3,240.1,21118.9,500.2,961.0,6864.8,84.1,248.8,317.0,5637.8,50055.9,45.2,0.0
2017-06-14 08:00:00,-1760.9,-1071.4,-1461.4,-75745.5,-13084.2,-47701.9,-19179.4,-8314.2,-13036.4,-8039.9,-15561.7,-13045.6,-59643.6,-221233.6,-14111.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.5,546.4,2388.5,26336.8,10052.2,17515.4,32523.3,1034.9,9377.1,84.0,10317.3,12145.0,13100.3,48927.8,1736.8,0.0
2017-06-14 09:00:00,-3336.1,-1828.3,-2548.6,-177935.9,-47396.7,-119651.5,-127527.6,-11336.6,-19457.5,-14475.7,-52028.0,-49056.3,-71033.9,-407413.9,-21821.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.7,506.7,2278.3,25056.0,10051.9,13554.4,32514.3,1057.3,9912.2,654.3,10316.9,12145.0,18800.5,46504.5,3032.2,0.0
2017-06-14 10:00:00,-4199.1,-2508.0,-3111.7,-195712.5,-50006.9,-124311.2,-132667.2,-13088.9,-24655.5,-19242.5,-54705.8,-48309.7,-80870.7,-431858.5,-24499.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.8,508.3,2221.3,24426.7,10052.9,11825.1,32528.8,1064.4,10063.0,1033.0,10317.6,12146.4,19480.4,45293.1,3177.6,0.0
2017-06-14 11:00:00,-4164.8,-2883.2,-3719.5,-61927.8,-29875.3,-45688.5,-83275.6,-13500.9,-27565.2,-31431.0,-32411.9,-31595.7,-86565.1,-208288.3,-26185.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.9,506.5,2279.3,25052.1,10052.1,11760.3,32540.5,1126.8,11340.1,1698.4,10317.1,12145.4,21438.1,46507.7,3633.6,0.0
2017-06-14 12:00:00,-3995.9,-3286.6,-4122.5,-88200.3,-33614.9,-58256.4,-89243.1,-12635.3,-27715.6,-36346.4,-36496.8,-35857.1,-86393.5,-229804.8,-27136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.1,505.6,2221.5,24401.4,10051.9,11360.9,32550.7,1204.8,12946.9,2284.0,10317.0,12145.1,22986.5,45343.5,3973.9,0.0
2017-06-14 13:00:00,-4364.1,-3398.4,-3922.3,-105311.4,-37217.3,-66491.3,-96437.1,-14026.5,-30561.6,-42726.4,-40430.4,-39104.9,-90943.3,-253250.0,-27173.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.8,485.1,2163.4,23793.8,10052.9,11365.4,32531.6,1180.4,12503.1,2465.5,10317.4,12146.5,23856.9,44135.2,4181.0,0.0
2017-06-14 14:00:00,-4731.8,-3498.7,-3627.6,-118500.9,-41082.7,-72742.9,-110553.3,-15148.2,-33854.6,-42782.3,-44604.3,-42567.5,-98586.4,-278027.7,-28641.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.7,476.3,2105.9,23135.3,10052.9,11362.8,32511.8,1031.7,9327.5,2461.0,10317.3,12146.6,19024.7,42982.6,3078.5,0.0
2017-06-14 15:00:00,-5089.3,-3578.7,-3514.8,-135692.2,-42627.1,-84605.7,-109667.6,-15522.8,-37099.0,-44292.9,-46040.7,-43664.9,-109928.2,-317133.6,-31797.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.8,474.8,2106.5,23160.8,10052.9,11366.7,32525.8,1020.5,9099.0,1990.0,10316.9,12146.1,19916.8,42929.5,3284.8,0.0
2017-06-14 16:00:00,-5457.1,-3792.8,-3855.4,-272290.3,-68326.8,-173700.3,-167455.6,-16246.3,-39110.6,-43443.2,-72332.3,-70113.7,-98742.2,-553018.2,-29642.2,0.0,0.0,0.0,0.0,2621.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.9,0.0,0.0,260.8,474.0,2107.2,23149.1,242.2,9978.4,506.9,1103.1,10853.8,1837.0,248.3,319.2,7834.3,42949.0,540.7,0.0
2017-06-14 17:00:00,-5034.0,-3878.8,-4277.3,-280025.8,-58057.3,-181274.7,-135668.2,-13865.5,-34475.9,-46092.0,-59001.2,-54733.4,-89372.3,-579867.2,-26961.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.7,503.6,2221.0,24419.8,241.1,11875.5,499.3,967.3,8026.9,1872.9,250.1,318.4,7834.3,45332.1,544.0,0.0
2017-06-14 18:00:00,-4526.4,-3707.2,-4518.7,-138459.0,-29590.7,-90142.6,-67183.6,-11951.9,-32909.7,-41461.1,-31680.3,-29744.2,-86547.5,-345700.5,-25374.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.2,533.5,2393.3,26305.7,240.0,17336.0,504.6,928.0,7178.7,1877.9,249.8,317.6,9807.5,48887.9,989.1,0.0
2017-06-14 19:00:00,-3481.0,-2974.4,-3924.2,-257036.7,-44164.8,-170570.4,-114829.4,-8898.1,-23847.6,-35715.2,-44891.1,-45350.2,-70440.1,-534035.9,-21743.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,561.2,2459.9,26971.8,241.7,13692.0,501.1,884.8,6221.1,1712.5,248.7,316.7,11128.9,50047.7,1288.1,0.0
2017-06-14 20:00:00,-2029.0,-2033.5,-3095.3,-266865.9,-40161.4,-163592.1,-98848.5,-5265.3,-11247.8,-19651.5,-41489.5,-41064.7,-29218.1,-529101.1,-12958.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.6,521.4,2335.4,25682.2,241.4,13236.8,502.3,901.0,6529.3,1413.6,249.3,318.9,5641.0,47710.2,45.7,0.0
2017-06-14 21:00:00,-1526.3,-1452.1,-2330.6,-245206.7,-34161.7,-149760.5,-83227.2,-3936.2,-4771.6,0.0,-35406.1,-35538.3,-17348.7,-482201.6,-4548.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.4,539.9,2387.4,26354.4,240.2,17814.0,503.0,835.5,5111.0,85.4,250.2,318.5,5633.4,48887.4,45.4,0.0
2017-06-14 22:00:00,0.0,-1052.7,-1627.9,-224268.3,-27523.2,-135302.3,-68863.3,0.0,0.0,0.0,-28671.4,-28585.5,-9354.3,-440192.5,-3197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.2,518.6,2277.9,25054.6,241.2,13936.3,500.0,810.5,4599.5,85.3,249.0,317.7,5643.3,46519.9,45.1,0.0
2017-06-14 23:00:00,0.0,-833.5,-1100.4,-197941.0,-23434.9,-120271.7,-58154.9,0.0,0.0,0.0,-24548.3,-24338.6,-11611.3,-388751.9,-2689.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238.7,457.9,2050.3,22506.8,241.6,10728.0,504.8,806.4,4586.9,85.2,248.5,316.8,5642.6,41761.5,44.8,0.0
2017-06-15 00:00:00,0.0,0.0,0.0,-171162.8,-20134.6,-105794.2,-51764.3,0.0,0.0,0.0,-21177.9,-21040.8,-12141.5,-336814.8,-1918.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,453.6,1995.1,21879.4,240.4,9017.8,497.7,20.5,380.1,85.2,250.5,318.6,5635.1,40591.4,44.5,0.0
2017-06-15 01:00:00,0.0,0.0,0.0,-154532.1,-16765.5,-94091.0,-43434.5,0.0,0.0,0.0,-17634.6,-17662.3,-8755.9,-304988.9,-1209.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.2,42.2,21203.1,240.6,9384.5,506.7,20.5,376.6,85.1,249.4,318.6,5639.8,39337.6,44.2,0.0
2017-06-15 02:00:00,0.0,0.0,0.0,-145134.1,-15410.0,-88145.2,-39927.9,0.0,0.0,0.0,-16233.7,-16334.9,-7135.8,-285914.3,-774.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.2,41.9,21187.9,241.9,10555.1,499.0,20.4,375.8,85.0,248.3,317.8,5644.2,39313.7,43.9,0.0
2017-06-15 03:00:00,0.0,0.0,0.0,-134955.4,-13389.5,-80861.3,-35314.5,0.0,0.0,0.0,-14067.0,-14383.6,-10134.9,-266379.9,-255.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.2,41.6,21180.4,240.7,10497.6,504.9,21.4,379.4,85.0,250.2,316.9,5636.7,39294.2,44.0,0.0
2017-06-15 04:00:00,0.0,-289.1,-357.2,-128783.7,-12348.7,-77332.8,-33145.6,0.0,0.0,0.0,-12946.9,-13345.2,-5565.6,-254079.7,-99.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.2,41.4,21820.4,240.1,11340.7,500.9,21.4,373.9,84.9,249.8,318.3,5636.2,40477.8,45.7,0.0
2017-06-15 05:00:00,0.0,-310.5,-492.9,-129268.9,-12170.2,-77114.7,-31382.3,0.0,0.0,0.0,-12707.7,-13126.6,-10600.8,-254550.3,-3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,9.1,41.1,22463.5,242.1,13878.0,502.6,21.3,379.8,84.8,248.6,318.7,5645.8,41674.3,45.4,0.0
2017-06-15 06:00:00,-16.5,-408.8,-675.8,-154596.5,-17730.5,-91401.1,-42925.6,-174.9,-122.4,0.0,-19331.4,-18855.8,-9322.5,-300526.3,-771.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.7,432.5,1925.8,25620.9,240.9,17757.7,502.8,1174.5,7129.3,84.8,249.4,317.9,5638.2,47570.1,45.1,0.0
2017-06-15 07:00:00,-1602.6,-721.8,-1250.0,-179609.4,-25608.8,-107018.3,-60362.3,-4530.9,-7960.3,0.0,-29008.6,-26642.8,-17746.9,-359329.0,-3977.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264.1,557.0,2451.4,26899.0,239.7,21207.6,500.3,944.6,6815.5,84.7,250.1,317.0,5633.5,49928.4,44.7,0.0
2017-06-15 08:00:00,-2433.0,-1303.5,-1636.7,-84797.2,-15421.6,-52558.0,-24495.9,-10506.4,-19174.6,-11357.0,-18207.0,-15090.6,-62072.3,-241396.4,-16872.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.2,531.0,2381.4,26239.6,10037.6,17417.0,32468.9,1032.7,9370.6,84.6,10300.3,12127.8,13082.4,48745.2,1733.0,0.0
2017-06-15 09:00:00,-3804.6,-1927.9,-2656.5,-184570.7,-46807.9,-125376.1,-127403.8,-12939.2,-25654.2,-17909.4,-52414.0,-49461.4,-71857.9,-422419.1,-23457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.3,520.1,2272.0,24993.2,10037.5,13811.8,32467.4,1055.1,9876.2,657.4,10299.3,12127.8,18784.4,46404.4,3023.0,0.0
2017-06-15 10:00:00,-4470.6,-2497.7,-3129.0,-200815.1,-49456.9,-127711.4,-129961.3,-14252.5,-29293.4,-22505.2,-54185.2,-47622.9,-82651.7,-434368.2,-25627.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.6,493.3,2215.6,24375.0,10038.1,11876.9,32483.0,1063.3,10059.5,1030.7,10297.8,12129.0,19437.7,45223.2,3171.0,0.0
2017-06-15 11:00:00,-4325.2,-2828.5,-3696.0,-64195.1,-29694.7,-47546.1,-82868.1,-14178.5,-30488.8,-33506.7,-32228.7,-31474.1,-88414.5,-210913.0,-26652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.6,516.1,2272.8,24994.0,10037.4,11743.4,32498.1,1125.1,11306.9,1672.3,10299.0,12128.1,21405.1,46375.6,3623.3,0.0
2017-06-15 12:00:00,-3928.2,-3035.8,-3959.8,-82331.5,-30474.0,-58017.8,-82527.0,-12606.4,-28752.0,-35967.1,-32814.4,-32635.3,-90800.0,-223000.3,-26580.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.7,498.7,2215.8,24344.0,10037.2,11351.8,32489.9,1202.9,12920.4,2295.6,10299.5,12127.8,22920.8,45190.7,3965.8,0.0
2017-06-15 13:00:00,-4126.5,-2999.0,-3698.3,-98499.2,-34829.4,-63096.3,-92595.4,-13335.2,-29852.5,-40093.7,-37589.6,-36699.9,-90411.7,-238905.0,-26077.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.3,486.0,2158.4,23724.0,10037.4,11354.8,32456.5,1178.7,12471.0,2435.2,10298.6,12129.0,23815.0,44066.5,4167.7,0.0
2017-06-15 14:00:00,-4153.8,-2842.1,-3232.5,-105264.2,-35993.1,-65880.6,-94624.5,-13448.4,-31038.2,-38532.7,-38789.0,-37639.3,-99619.4,-249974.6,-26104.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.0,476.4,2101.5,23083.8,10037.1,11355.1,32476.2,1030.0,9312.0,2472.5,10298.9,12129.0,19005.0,42831.0,3073.1,0.0
