Datetime,TotalCoolingSensibleLoad (W) Building 10,TotalCoolingSensibleLoad (W) Building 11,TotalCoolingSensibleLoad (W) Building 13,TotalCoolingSensibleLoad (W) Building 16,TotalCoolingSensibleLoad (W) Building 20,TotalCoolingSensibleLoad (W) Building 18,TotalCoolingSensibleLoad (W) Building 22,TotalCoolingSensibleLoad (W) Building 24,TotalCoolingSensibleLoad (W) Building 28,TotalCoolingSensibleLoad (W) Building 29,TotalCoolingSensibleLoad (W) Building 30,TotalCoolingSensibleLoad (W) Building 31,TotalCoolingSensibleLoad (W) Building 34,TotalHeatingSensibleLoad (W) Building 10,TotalHeatingSensibleLoad (W) Building 11,TotalHeatingSensibleLoad (W) Building 13,TotalHeatingSensibleLoad (W) Building 16,TotalHeatingSensibleLoad (W) Building 20,TotalHeatingSensibleLoad (W) Building 18,TotalHeatingSensibleLoad (W) Building 22,TotalHeatingSensibleLoad (W) Building 24,TotalHeatingSensibleLoad (W) Building 28,TotalHeatingSensibleLoad (W) Building 29,TotalHeatingSensibleLoad (W) Building 30,TotalHeatingSensibleLoad (W) Building 31,TotalHeatingSensibleLoad (W) Building 34,TotalWaterHeating (W) Building 10,TotalWaterHeating (W) Building 11,TotalWaterHeating (W) Building 13,TotalWaterHeating (W) Building 16,TotalWaterHeating (W) Building 20,TotalWaterHeating (W) Building 18,TotalWaterHeating (W) Building 22,TotalWaterHeating (W) Building 24,TotalWaterHeating (W) Building 28,TotalWaterHeating (W) Building 29,TotalWaterHeating (W) Building 30,TotalWaterHeating (W) Building 31,TotalWaterHeating (W) Building 34
2017-05-17 08:00:00,-7046.8,-9485.3,0.0,0.0,-101856.0,-2034.5,-2739.4,-2357.9,-7053.3,-25108.5,-2489.4,-2654.6,-5208.2,0.0,0.0,430.2,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.2,5089.0,86.9,40758.8,54619.4,10631.2,13086.0,12771.9,2154.8,4620.2,12310.2,12936.0,31651.9
2017-05-17 09:00:00,-7699.6,-13767.0,0.0,-52096.5,-97686.3,-19099.4,-24905.0,-23558.0,-9440.0,-34247.5,-22540.3,-24715.3,-7068.0,0.0,0.0,0.0,2193.0,22215.8,45.9,44.0,0.0,0.0,0.0,0.0,5.5,0.0,1810.4,5388.3,183.7,40752.0,51960.9,10631.8,13091.1,12777.3,3770.1,5255.4,12309.9,12941.0,30083.3
2017-05-17 10:00:00,-9098.0,-16042.0,0.0,-53081.9,-111220.5,-18871.1,-20548.0,-20656.1,-11291.7,-39554.6,-21094.1,-22360.5,-4859.8,0.0,0.0,0.0,0.0,29.5,0.0,17.6,0.0,0.0,0.0,0.0,0.0,0.0,1814.0,5475.6,245.5,40759.9,50694.3,10634.2,13097.1,12782.2,3960.2,5329.9,12312.6,12946.5,29333.1
2017-05-17 11:00:00,-9374.6,-17714.1,0.0,-38209.0,-64747.9,-12046.5,-14890.0,-14623.6,-12218.4,-42454.9,-13972.6,-14878.1,-11146.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2040.4,6184.3,343.7,40767.8,51958.9,10635.9,13102.8,12786.7,4511.9,5553.7,12317.8,12951.6,30114.1
2017-05-17 12:00:00,-8410.5,-15765.5,0.0,-41906.1,-75046.6,-12356.7,-15092.2,-14906.5,-13032.7,-44643.3,-14229.4,-15133.7,-18693.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2248.9,7090.2,456.2,40772.2,50620.0,10637.7,13107.2,12791.8,4951.6,5722.6,12321.5,12956.7,29318.5
2017-05-17 13:00:00,-10214.4,-20563.6,-22.0,-48242.5,-77068.1,-13517.2,-16391.8,-16253.9,-13763.7,-45941.7,-15466.4,-16505.8,-18658.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2163.2,6835.9,478.9,40779.7,49319.5,10639.5,13086.9,12775.2,5203.0,5816.7,12325.3,12939.2,28585.2
2017-05-17 14:00:00,-10544.2,-22557.3,-78.2,-51572.7,-74761.7,-13817.9,-16700.1,-16622.8,-14839.1,-47568.8,-15830.4,-16895.4,-14103.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.3,5061.6,480.9,40790.6,47997.8,10642.3,13089.8,12774.6,3831.2,5282.0,12307.2,12940.2,27797.0
2017-05-17 15:00:00,-10572.0,-23045.5,-186.9,-51124.8,-81642.7,-13691.2,-16615.7,-16589.2,-16919.7,-53478.9,-15756.4,-16720.5,-10925.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.1,4935.8,401.7,40797.6,48002.4,10635.2,13095.2,12779.0,4078.5,5380.0,12310.6,12944.1,27796.4
2017-05-17 16:00:00,-10435.6,-23279.8,-200.5,-61672.7,-97171.7,-25870.6,-29546.8,-30055.5,-13875.7,-44554.6,-28845.1,-29986.3,-12578.4,0.0,0.0,0.0,487.9,19604.1,0.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,1921.0,5909.3,378.7,530.2,48005.4,244.1,332.4,320.4,667.0,4035.3,302.9,326.6,27797.5
2017-05-17 17:00:00,-6670.7,-15833.3,-300.9,-20500.9,-143231.5,-17113.0,-17502.4,-18191.1,-11984.3,-37909.2,-18280.4,-18546.0,-16756.4,0.0,0.0,0.0,0.0,41.2,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,1468.9,4335.8,376.8,523.2,50654.6,243.1,331.7,319.6,666.3,4032.3,302.1,325.9,29330.0
2017-05-17 18:00:00,0.0,-12094.6,-231.0,-6552.9,-124609.6,-3204.0,-3639.2,-3627.3,-11978.2,-37831.6,-3540.2,-3779.0,-21394.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.4,3861.7,389.8,531.5,54614.9,241.9,330.8,318.7,1224.2,4248.7,301.2,325.0,31650.2
2017-05-17 19:00:00,0.0,-10569.3,-120.7,-29667.5,-178437.3,-16074.6,-17374.9,-17836.8,-11978.4,-37912.7,-17207.6,-17882.5,-20942.7,0.0,0.0,0.0,35.1,11751.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.9,3314.8,354.3,527.0,55964.5,243.4,330.0,317.9,1596.9,4401.8,300.5,324.2,32398.7
2017-05-17 20:00:00,0.0,-9114.0,0.0,-33875.0,-237853.7,-13937.2,-15203.2,-15731.2,-7015.4,-23624.5,-15152.9,-15935.6,-20297.2,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.0,3489.1,300.2,525.5,53293.1,243.3,331.7,320.1,44.8,115.3,302.9,326.1,30862.8
2017-05-17 21:00:00,0.0,-8253.5,0.0,-35947.5,-240938.1,-12536.5,-14124.8,-14329.1,-2365.1,-8068.5,-13737.7,-14504.1,-14368.7,0.0,0.0,0.0,0.0,78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.8,2695.5,86.9,530.9,54691.0,242.2,331.9,319.7,44.5,113.2,302.0,326.0,31612.1
2017-05-17 22:00:00,0.0,0.0,0.0,-29321.5,-227543.3,-9071.8,-10244.3,-10426.2,-1993.9,-7079.4,-9952.5,-10550.9,-5749.6,0.0,0.0,0.0,0.0,162.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,49.6,2408.9,86.4,523.8,51961.5,242.7,331.1,318.8,44.2,111.5,301.1,325.2,30092.9
2017-05-17 23:00:00,0.0,0.0,0.0,-20895.7,-185792.4,-6452.6,-7481.7,-7493.5,-1712.9,-6325.2,-7172.3,-7629.8,-890.6,0.0,0.0,0.0,3.8,485.8,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,2414.1,85.9,530.5,46649.2,243.6,330.3,318.0,43.9,115.5,300.8,324.4,27047.4
2017-05-18 00:00:00,0.0,0.0,0.0,-17754.3,-150481.7,-5497.3,-6468.5,-6420.1,-1595.6,-5972.6,-6160.0,-6588.4,0.0,0.0,0.0,0.0,7.5,717.4,43.8,1.5,0.0,0.0,0.0,0.0,7.0,0.0,49.5,136.7,85.5,527.7,45382.6,242.5,330.8,319.7,43.8,113.4,302.8,325.5,26272.3
2017-05-18 01:00:00,0.0,0.0,0.0,-15839.1,-139645.8,-4757.6,-5764.0,-5614.9,-1460.2,-5591.2,-5384.4,-5800.4,0.0,0.0,0.0,0.0,29.8,1206.8,78.9,0.6,0.0,0.0,0.0,5.2,38.6,0.0,51.2,139.8,85.0,524.5,43910.2,242.1,332.1,319.8,45.7,111.4,301.9,326.2,323.1
2017-05-18 02:00:00,0.0,0.0,0.0,-14640.9,-135216.6,-4535.8,-5465.3,-5342.2,-1443.8,-5476.8,-5126.1,-5519.5,0.0,0.0,0.0,0.0,42.8,958.8,70.9,0.0,0.0,0.0,0.0,0.0,33.4,0.0,50.8,138.3,84.6,531.6,43878.5,243.9,331.3,318.9,45.4,115.4,301.0,325.4,318.6
2017-05-18 03:00:00,0.0,0.0,0.0,-13707.4,-131314.6,-4181.4,-5148.7,-4966.4,-1369.7,-5246.2,-4792.4,-5144.2,0.0,0.0,0.0,0.0,67.0,1131.0,89.8,0.0,0.0,0.0,0.0,3.9,52.8,0.0,50.4,137.3,84.1,524.5,43896.0,242.8,330.5,318.1,45.1,113.6,301.1,324.6,314.0
2017-05-18 04:00:00,0.0,0.0,0.0,-12628.5,-126377.7,-3667.7,-4540.9,-4304.3,-1246.0,-4919.9,-4219.4,-4570.9,0.0,0.0,0.0,0.0,126.3,2415.1,162.1,35.2,26.2,0.0,0.0,29.4,115.8,0.0,50.0,139.9,83.7,529.4,45253.3,241.7,330.0,319.4,44.8,111.6,302.7,324.9,314.2
2017-05-18 05:00:00,0.0,0.0,0.0,0.0,0.0,-3722.7,-4602.1,-4444.1,-1256.5,-4873.5,-4351.9,-4648.1,-967.0,0.0,0.0,0.0,0.0,0.0,144.2,11.4,0.0,0.0,0.0,22.6,91.4,0.0,49.6,136.9,83.2,528.4,46500.9,244.0,332.4,319.9,44.5,115.0,301.8,326.4,321.9
2017-05-18 06:00:00,-4853.1,-1138.8,0.0,0.0,0.0,-5632.2,-6924.9,-6723.1,-1224.7,-4744.9,-6494.2,-6906.2,-1844.8,0.0,0.0,0.0,0.0,0.0,88.7,0.0,0.0,0.0,0.0,0.0,36.9,0.0,49.2,3672.1,84.3,523.4,53163.0,243.1,331.6,319.1,44.2,113.8,300.9,325.6,25432.3
2017-05-18 07:00:00,-4490.8,-4908.6,0.0,-24054.4,-134032.5,-7075.5,-9014.2,-8512.1,-2737.8,-9930.4,-8417.6,-8932.6,-3399.7,0.0,79.0,0.0,955.3,14905.1,80.3,3.3,0.0,0.0,0.0,0.0,30.9,0.0,1676.0,3749.5,87.0,532.3,55783.4,241.9,330.8,318.2,43.9,111.8,301.3,324.7,32310.0
2017-05-18 08:00:00,-8520.5,-16110.8,0.0,0.0,-105960.1,-2343.7,-3109.1,-2784.9,-8624.1,-30395.4,-2935.9,-3155.4,-4953.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709.3,5082.9,86.5,40672.2,54486.4,10612.7,13064.5,12750.9,2151.3,4605.1,12290.6,12914.7,31540.6
2017-05-18 09:00:00,-9128.3,-18966.3,0.0,-57358.9,-102088.0,-22871.5,-27648.4,-27548.8,-11524.8,-39868.6,-26249.3,-27630.8,-7601.0,0.0,0.0,0.0,1714.5,16071.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.7,5366.3,182.7,40677.2,51856.6,10613.0,13067.1,12753.5,3757.5,5242.8,12286.9,12917.4,30001.9
2017-05-18 10:00:00,-9779.0,-21292.4,0.0,-54407.8,-112533.3,-19401.7,-20740.6,-20804.0,-13070.5,-43549.6,-21480.7,-21030.1,-7900.6,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1809.0,5465.2,244.1,40691.9,50456.2,10614.7,13070.8,12756.7,3943.8,5316.3,12289.2,12920.8,29274.1
2017-05-18 11:00:00,-13991.2,-29270.8,-299.4,-47167.4,-81826.8,-16557.6,-18421.1,-18575.7,-17438.3,-54841.5,-18160.2,-19692.0,-19273.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.4,6175.0,344.9,40701.7,51843.0,10614.6,13073.7,12759.0,4507.0,5535.2,12291.3,12923.4,30012.3
2017-05-18 12:00:00,-15451.8,-31408.5,-923.3,-52417.3,-86222.4,-18123.5,-19678.3,-20349.5,-20612.8,-61506.4,-20088.8,-21580.0,-25827.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2243.4,7069.5,453.4,40714.2,50499.2,10615.9,13076.4,12761.9,4932.3,5708.7,12293.8,12926.0,29225.8
2017-05-18 13:00:00,-19770.3,-39642.8,-2199.4,-61176.5,-107375.2,-22376.4,-24577.0,-25834.4,-22878.6,-64863.1,-24696.4,-26119.8,-25366.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.2,6823.9,479.2,40720.4,49205.2,10616.5,13079.5,12764.0,5183.8,5808.6,12296.1,12930.2,28487.1
2017-05-18 14:00:00,-22844.3,-46939.2,-3298.4,-67117.6,-116353.3,-26170.5,-29505.2,-31382.2,-26834.5,-69176.9,-28779.2,-29797.4,-22521.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1701.0,5041.3,478.1,40668.8,47843.7,10617.9,13076.3,12765.9,3824.8,5267.3,12298.8,12928.4,27722.1
2017-05-18 15:00:00,-25699.8,-53653.0,-4172.7,-78515.5,-161480.4,-29857.6,-34354.0,-36646.5,-33351.8,-77800.3,-32606.6,-33077.4,-22226.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692.1,4931.4,402.5,40677.1,47849.7,10617.7,13065.7,12752.4,4068.2,5364.6,12300.8,12915.7,27724.5
2017-05-18 16:00:00,-28443.6,-56218.8,-4182.3,-138975.3,-358990.4,-52766.4,-58182.0,-62195.3,-33599.0,-67521.5,-56898.0,-57432.8,-26192.1,0.0,0.0,0.0,0.0,10152.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1917.3,5896.7,376.6,533.0,47856.1,244.1,332.4,320.3,665.1,4018.2,302.4,326.6,27726.8
2017-05-18 17:00:00,-24411.6,-46683.7,-4661.0,-83494.1,-396994.9,-43941.9,-42926.8,-46923.0,-32824.3,-57714.1,-43666.1,-45458.4,-31164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1463.9,4326.4,374.7,526.0,50552.8,243.0,331.7,319.6,664.1,4018.9,301.5,325.9,29265.3
2017-05-18 18:00:00,0.0,-39815.3,-4068.3,-31042.5,-231069.9,-18518.1,-18531.4,-21717.6,-32154.2,-54503.7,-21089.8,-20023.9,-34327.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.2,3851.0,390.6,527.1,54412.8,241.9,330.9,318.7,1221.0,4244.2,300.5,325.1,31514.0
2017-05-18 19:00:00,0.0,-30782.8,-3429.3,-77199.0,-379714.8,-32900.5,-32584.2,-36079.8,-27379.4,-51719.8,-35332.3,-34788.3,-30183.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1211.6,3317.0,352.3,529.9,55802.7,243.5,330.1,317.9,1591.8,4385.8,302.3,324.2,32308.0
2017-05-18 20:00:00,0.0,-21171.1,-1102.5,-62585.0,-369017.8,-27296.6,-24996.8,-27204.1,-17242.1,-34655.2,-28982.1,-29088.2,-25918.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1331.1,3480.0,301.5,522.9,53147.0,243.3,331.6,320.0,45.2,114.9,302.3,326.0,30776.6
2017-05-18 21:00:00,0.0,-17825.2,0.0,-66207.8,-356760.6,-23213.7,-24257.9,-25905.3,-7985.5,-13804.7,-24863.5,-25166.6,-19376.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1098.6,2690.5,86.6,532.0,54529.4,242.2,331.9,319.7,44.9,113.8,301.4,326.1,31562.4
2017-05-18 22:00:00,0.0,0.0,0.0,-44883.6,-323822.4,-16884.5,-17871.1,-18990.0,-6283.1,-11853.6,-18064.9,-18291.0,-11973.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,2415.6,86.1,526.7,51807.8,242.8,331.1,318.9,44.6,111.8,300.5,325.2,30027.0
2017-05-18 23:00:00,0.0,0.0,0.0,-31824.9,-276229.8,-13121.2,-14050.2,-14817.4,-5367.0,-10772.8,-14033.5,-14356.5,-5834.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,2407.0,85.6,526.0,46518.6,243.6,330.3,318.0,44.2,114.5,302.6,324.4,26941.4
2017-05-19 00:00:00,0.0,0.0,0.0,-26154.6,-229559.3,-11026.7,-12039.7,-12571.6,-4755.6,-9844.6,-11863.7,-12216.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,137.9,85.2,530.6,45245.7,242.5,330.7,319.6,43.9,114.0,302.2,325.4,26214.2
2017-05-19 01:00:00,0.0,0.0,0.0,-22321.8,-211291.9,-9664.2,-10709.9,-11136.2,-4154.2,-8923.4,-10482.8,-10826.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.8,139.5,84.7,523.5,43794.9,242.2,332.2,319.8,43.7,112.0,301.3,326.2,319.4
2017-05-19 02:00:00,0.0,0.0,0.0,-19614.9,-199468.2,-8700.2,-9754.6,-10111.3,-3771.0,-8288.7,-9498.4,-9835.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,136.5,84.3,531.0,43753.2,243.9,331.4,319.0,45.7,114.1,300.4,325.4,314.7
2017-05-19 03:00:00,0.0,0.0,0.0,-16950.3,-184134.0,-7332.2,-8405.1,-8644.2,-3141.4,-7252.2,-8107.1,-8416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,140.0,83.8,527.4,43762.5,242.7,330.6,318.1,45.4,114.2,302.9,324.6,312.1
2017-05-19 04:00:00,0.0,0.0,0.0,-15118.2,-173745.9,-6375.9,-7452.8,-7599.6,-2686.0,-6541.8,-7129.3,-7422.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,138.1,83.4,525.0,45114.9,241.6,329.9,319.3,45.1,112.2,302.1,324.8,322.7
2017-05-19 05:00:00,0.0,0.0,0.0,0.0,0.0,-5770.4,-6817.9,-6902.4,-2397.2,-6074.3,-6486.7,-6754.9,-1699.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,49.3,137.6,83.0,531.3,46377.0,244.1,332.4,319.9,44.8,113.7,301.2,326.4,318.0
2017-05-19 06:00:00,-9849.7,-3314.0,0.0,0.0,0.0,-9513.3,-11161.0,-11342.6,-2842.7,-7007.9,-10593.9,-11293.8,-4745.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.2,3787.2,87.0,524.2,52996.9,243.0,331.6,319.1,44.5,114.4,300.4,325.6,25364.3
2017-05-19 07:00:00,-12845.3,-20732.5,0.0,-33693.9,-251066.5,-16738.0,-19941.5,-20676.1,-5325.6,-16765.1,-17406.1,-19566.1,-12746.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1670.0,3640.9,86.7,529.9,55638.6,241.9,330.8,318.2,44.2,112.4,302.9,324.8,32226.5
2017-05-19 08:00:00,-19600.4,-46161.5,0.0,-7881.9,-188011.5,-10393.4,-12295.3,-12981.1,-17563.6,-51541.8,-9757.6,-11566.5,-19670.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712.1,5067.5,86.2,40592.3,54360.1,10595.5,13043.9,12730.1,2144.3,4591.5,12269.6,12893.7,31417.2
2017-05-19 09:00:00,-25624.7,-57806.5,-790.3,-106741.8,-369596.4,-49428.0,-53141.6,-57016.9,-25493.4,-71570.8,-51082.1,-55189.4,-25139.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802.8,5355.7,181.8,40601.2,51642.3,10595.3,13043.7,12730.6,3748.2,5227.6,12266.9,12894.2,29931.3
2017-05-19 10:00:00,-28834.9,-62877.4,-2084.4,-111904.0,-410084.3,-50851.7,-50049.8,-53631.8,-28687.5,-78339.9,-49099.4,-55939.8,-25876.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800.7,5456.8,242.9,40621.7,50401.4,10595.8,13046.4,12733.0,3931.0,5301.1,12268.5,12895.7,29176.0
2017-05-19 11:00:00,-31064.7,-64654.4,-3650.6,-77808.3,-206173.1,-32470.3,-33294.6,-35824.7,-31429.5,-82919.7,-33652.6,-36800.7,-31682.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2027.2,6155.3,345.9,40642.4,51648.2,10595.6,13046.7,12733.1,4494.2,5519.8,12268.2,12896.9,29911.4
2017-05-19 12:00:00,-29676.2,-60465.4,-5215.9,-79528.1,-213986.2,-33544.4,-33924.6,-36557.9,-32690.0,-84150.6,-35032.8,-37676.7,-34720.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2240.8,7052.6,451.0,40645.2,50363.1,10596.7,13048.6,12734.8,4919.6,5692.7,12269.6,12898.7,29190.4
2017-05-19 13:00:00,-33309.1,-68936.0,-7013.1,-88521.8,-244387.4,-38120.4,-39339.7,-42241.0,-34134.8,-85084.8,-39800.3,-42142.9,-32762.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154.7,6806.4,479.4,40586.9,49025.2,10595.9,13049.9,12735.8,5167.3,5792.0,12270.3,12899.9,28392.7
2017-05-19 14:00:00,-35478.1,-74259.6,-7289.9,-98825.5,-285105.5,-41448.8,-44250.4,-47547.1,-37652.0,-87856.3,-43719.4,-45450.5,-29118.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694.4,5033.8,475.5,40606.6,47737.7,10596.8,13051.2,12736.8,3813.3,5252.4,12271.0,12901.0,27655.8
2017-05-19 15:00:00,-37355.6,-78867.2,-7632.4,-106478.0,-342335.1,-44394.6,-48334.3,-51875.3,-43787.2,-94719.4,-46767.3,-48015.1,-27864.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1683.5,4921.2,403.0,40630.2,47740.6,10596.4,13053.3,12738.1,4058.1,5349.4,12272.5,12902.8,27651.9
2017-05-19 16:00:00,-38170.0,-77292.2,-7037.5,-175669.7,-566627.9,-66038.6,-70983.6,-76321.7,-42427.8,-81614.5,-69658.5,-71087.5,-30657.4,0.0,0.0,0.0,0.0,13180.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.9,5880.6,374.7,533.0,47720.4,244.1,332.4,320.4,662.8,4006.5,303.0,326.6,27642.5
2017-05-19 17:00:00,-32351.5,-63879.9,-7230.1,-109945.8,-560867.3,-51880.9,-52887.5,-60741.4,-39598.1,-70019.0,-53457.6,-53484.1,-34321.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1467.4,4319.2,373.4,526.0,50319.2,243.0,331.6,319.5,661.7,4008.2,302.1,325.8,29141.2
2017-05-19 18:00:00,0.0,-55601.8,-6453.9,-46767.5,-304513.9,-26265.9,-25995.5,-30180.0,-38507.4,-66025.0,-28652.6,-28207.8,-37346.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.6,3846.2,390.6,527.2,54336.2,241.9,330.8,318.7,1217.7,4232.3,301.1,325.0,31477.1
2017-05-19 19:00:00,-16.6,-42888.4,-5375.8,-91005.2,-481479.8,-39036.4,-38529.3,-43469.0,-32547.4,-61079.8,-41331.6,-41704.6,-32460.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.6,3311.3,350.6,529.8,55611.8,243.4,330.0,317.8,1586.6,4372.8,300.6,324.2,32198.0
2017-05-19 20:00:00,0.0,-32071.0,-2806.6,-78131.6,-497749.9,-35326.2,-33189.6,-36063.0,-22487.1,-43618.1,-36928.4,-37715.6,-28370.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,3474.0,302.5,522.8,53004.5,243.3,331.7,320.1,45.5,115.5,302.9,326.2,30701.6
2017-05-19 21:00:00,0.0,-27149.7,0.0,-67913.4,-466702.9,-30044.5,-31358.9,-33605.4,-12419.1,-20846.6,-31655.5,-32566.3,-21511.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1104.1,2689.6,86.3,532.1,54318.3,242.2,331.9,319.7,45.2,113.6,302.0,326.0,31415.9
2017-05-19 22:00:00,0.0,0.0,0.0,-52632.6,-425093.7,-23194.3,-24379.9,-26112.4,-10384.1,-17991.1,-24395.8,-25134.6,-13933.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,2408.6,85.9,526.6,51712.1,242.8,331.1,318.8,44.9,111.6,301.1,325.2,29937.3
2017-05-19 23:00:00,0.0,0.0,0.0,-38326.2,-358194.5,-17284.3,-18389.4,-19593.9,-8637.8,-15435.2,-18319.2,-18931.2,-7316.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.1,2410.1,85.4,526.1,46369.7,243.6,330.3,317.9,44.6,115.1,300.9,324.4,26899.6
2017-05-20 00:00:00,0.0,0.0,0.0,-32019.3,-311220.9,-15007.1,-16182.9,-17106.2,-7584.1,-13970.9,-15962.1,-16544.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.7,136.8,84.9,530.5,45121.5,242.5,330.9,319.8,44.3,113.7,302.8,325.6,26107.8
2017-05-20 01:00:00,0.0,0.0,0.0,-27012.0,-285877.3,-12589.4,-13946.7,-14565.5,-6373.0,-12178.5,-13548.1,-14113.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,140.2,84.5,523.5,43653.2,242.1,332.1,319.8,44.0,111.7,301.9,326.2,323.2
